blue.color,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.boost.amount_collected,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_stolen,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_stolen_small,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.avg_amount,blue.stats.boost.bcpm,blue.stats.boost.bpm,blue.stats.boost.count_collected_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_big,blue.stats.boost.count_stolen_small,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.boost.time_full_boost,blue.stats.boost.time_zero_boost,blue.stats.core.assists,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.demo.inflicted,blue.stats.demo.taken,blue.stats.movement.count_powerslide,blue.stats.movement.time_boost_speed,blue.stats.movement.time_ground,blue.stats.movement.time_high_air,blue.stats.movement.time_low_air,blue.stats.movement.time_powerslide,blue.stats.movement.time_slow_speed,blue.stats.movement.time_supersonic_speed,blue.stats.movement.total_distance,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_infront_ball,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_offensive_third,duration,max.game.rank,orange.color,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.boost.amount_collected,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_stolen,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_stolen_small,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.avg_amount,orange.stats.boost.bcpm,orange.stats.boost.bpm,orange.stats.boost.count_collected_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_big,orange.stats.boost.count_stolen_small,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.boost.time_full_boost,orange.stats.boost.time_zero_boost,orange.stats.core.assists,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.demo.inflicted,orange.stats.demo.taken,orange.stats.movement.count_powerslide,orange.stats.movement.time_boost_speed,orange.stats.movement.time_ground,orange.stats.movement.time_high_air,orange.stats.movement.time_low_air,orange.stats.movement.time_powerslide,orange.stats.movement.time_slow_speed,orange.stats.movement.time_supersonic_speed,orange.stats.movement.total_distance,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_infront_ball,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_offensive_third,overtime,overtime_seconds,server.region
blue,38.416909620991255,65.07580174927114,3804,2611,1193,618,9,769,477,292,177,95.600006,693.844,637,33,106,5,27,55.93294460641399,43.973760932944614,43.63265306122449,51.05830903790087,27.83090670553936,12.935860932944607,4,4,0,3,1189,80.0,5,4,0,2,105,72.12244897959184,117.23906705539358,7.638483673469388,73.65889212827989,4.1749271137026245,108.2594810495627,18.154518950437318,917220,142.68221574344022,148.4868804664723,116.20408746355683,55.85131195335277,53.166180758017504,50.046647230320694,29.163265306122447,343,Champion II,orange,43.99125364431487,29.20408163265306,4934,3641,1293,760,161,1844,1169,675,545,101.41,899.95435,871,44,108,13,54,70.28571428571428,33.16326530612245,32.83381778425656,59.95043731778426,18.909620991253647,29.08746472303207,0,0,4,0,354,0.0,4,5,2,0,152,88.74344023323614,108.14285714285714,7.090379008746356,85.11661807580174,4.17201166180758,82.54810495626822,29.055393586005827,1019530,139.50728862973762,91.50728862973762,58.104953352769684,60.842565597667644,71.7667638483965,108.84257142857143,70.47813119533528,False,0.0,USE
blue,27.550387596899224,50.60852713178294,3107,2242,865,805,242,665,470,195,346,100.03999,804.436,718,30,81,7,18,54.06976744186046,48.36046666666667,26.639533333333333,55.007751937984494,27.22092868217054,17.639535658914728,2,6,2,3,1334,66.666664,9,5,2,2,71,74.91084883720931,116.77132558139533,9.410852713178295,70.23643023255815,2.7325581395348837,94.32558139534885,27.189922480620154,682245,153.69766666666666,141.9108527131783,110.74031782945737,42.72868217054263,56.418604651162795,54.511627906976734,29.26356589147287,258,Grand Champion II,orange,29.21705426356589,34.05038759689922,2984,1860,1124,99,17,871,457,414,156,88.16,772.58997,738,20,94,5,30,73.2984496124031,45.26744186046512,26.627906976744185,38.36821899224806,12.906976744186046,17.74418604651163,0,2,6,3,612,40.0,5,9,2,2,106,74.89535271317828,111.53876744186047,6.9806201550387605,79.16278682170544,4.166666666666666,98.74806201550388,24.038759689922482,671634,140.03100775193798,126.08527131782947,95.79457364341086,57.65891860465116,55.14728682170542,71.5968992248062,46.74031007751938,False,0.0,USE
blue,27.542635658914726,50.67054263565891,3114,2269,845,777,242,665,470,195,386,99.69,806.10925,720,30,79,7,18,56.81395348837209,47.833331782945734,26.217054263565892,52.883720930232556,27.007751937984498,16.829457364341085,2,6,2,3,1334,66.666664,9,5,2,2,87,74.82558139534883,116.5736434108527,9.46124031007752,70.56976744186046,3.275193798449612,94.63565891472868,27.14728682170543,682550,154.03100775193798,141.96512403100775,110.79456589147287,42.58139534883721,56.558143410852715,54.64341085271317,29.255813953488374,258,Grand Champion II,orange,29.18217054263566,34.015503875968996,2975,1865,1110,108,17,873,457,416,198,88.009995,770.12683,731,20,92,5,30,75.2596899224806,43.7829496124031,26.151162790697676,38.468992248062015,12.926356589147286,17.003877131782943,0,2,6,3,612,40.0,5,9,2,2,103,74.86821705426357,111.44961240310079,6.976744186046512,79.25581782945737,3.352713178294574,98.75193798449612,24.054262790697674,671685,139.93410852713177,126.03100775193798,95.78682170542635,57.740310077519375,55.18217054263565,71.64341085271317,46.709300387596905,False,0.0,USE
blue,44.022662889518415,41.59773371104816,5439,3863,1576,589,54,1331,756,575,891,92.61,973.39374,946,46,139,8,50,75.09915014164307,44.63739376770538,26.186968838526916,44.946175637393765,13.937677053824363,19.28328611898017,1,2,3,4,1036,18.181818,11,7,2,3,183,79.98301133144477,102.0,14.932011331444759,79.56940509915013,5.135977337110481,75.24929178470255,41.269124645892354,1063001,135.73937677053826,113.56657223796034,79.41925779036828,60.762036827195466,68.32011331444758,82.93484419263456,48.76770538243626,353,Grand Champion III,orange,34.903682719546744,51.20113314447592,4993,3342,1651,732,142,930,478,452,837,95.2,893.5751,872,40,139,6,41,69.13881019830028,35.569405099150146,35.77903682719546,49.44192634560907,28.288951841359772,20.549575070821533,0,3,2,7,1316,42.857143,7,11,3,2,127,75.77620396600567,110.25779036827194,8.835693767705383,77.99999999999999,3.5524082152974508,81.80169971671388,39.51841359773371,1038761,147.20679886685554,130.8583569405099,99.49857790368273,49.886685552407926,56.94900849858357,66.23796033994334,40.64305949008499,False,0.0,SAM
blue,36.191489361702125,49.787234042553195,1895,1382,513,444,81,314,232,82,183,98.34,861.29846,797,18,48,3,8,55.14184397163121,44.43971631205674,32.9290780141844,57.56737588652482,38.843971631205676,18.283687234042553,0,0,3,1,167,0.0,3,5,1,0,35,71.09929078014184,120.24821985815603,12.82269503546099,66.51063829787233,2.524822695035461,94.9858156028369,33.50354609929078,397158,148.90779432624112,148.53191489361703,107.26240425531914,50.67375886524823,63.34751773049645,51.05674113475177,28.97872340425532,141,Grand Champion II,orange,33.43262411347518,40.815602836879435,2023,1575,448,306,17,225,85,140,194,100.25,919.4758,864,19,40,1,12,49.269503546099294,51.163120567375884,32.02127659574468,59.716312056737586,28.27659574468085,20.581560283687946,2,3,0,3,881,60.0,5,3,0,1,39,69.7872340425532,104.95743971631207,12.312056737588652,79.65248226950354,2.7234043971631205,97.48935460992908,29.645390070921984,378617,168.64539716312058,128.40424822695036,85.34751773049646,28.276597872340425,76.47517730496453,68.52482269503545,35.09928936170213,False,0.0,EU
blue,35.88157894736842,29.997368421052627,5417,4332,1085,512,179,1585,1130,455,943,91.270004,919.2522,865,48,99,13,42,73.65526315789474,34.90263157894737,34.62105263157895,49.47894736842105,25.044736842105266,31.263157894736842,4,5,3,0,1142,50.0,10,3,2,1,89,77.64999999999999,108.32105263157894,9.557894736842105,80.6657894736842,2.963157894736842,93.35789473684211,27.53684210526316,1047007,149.19210526315788,106.73421842105265,74.51316315789474,49.35,67.50263157894737,91.80789473684212,56.52894736842106,380,Grand Champion I,orange,32.873684210526314,59.36052631578947,4360,2923,1437,740,140,702,479,223,351,103.57,739.8818,633,37,121,6,21,56.49473684210526,43.69473947368421,30.36052631578948,56.74473684210526,19.789473684210527,28.828947368421055,1,3,5,4,980,100.0,3,10,1,2,71,75.74736842105263,124.17104736842106,10.178947368421053,62.90526578947369,2.2842105263157895,105.71578947368421,15.797368421052632,992850,133.3842105263158,138.50263157894736,107.19473684210526,63.87105,55.95263157894736,58.755263157894746,34.11052631578947,False,0.0,EU
blue,42.468023255813954,47.76744186046511,4955,3612,1343,958,185,1052,730,322,463,110.94,902.5227,879,48,123,10,29,47.95639534883721,43.29651162790697,42.78488372093023,60.23837209302325,18.34593023255814,16.793603779069766,0,1,4,4,791,20.0,5,8,2,1,85,86.27906976744187,117.13372093023256,8.046511627906977,73.99418895348838,2.572674418604651,86.85465116279069,26.043604651162795,989353,145.17442441860464,122.17441860465115,89.11627906976744,54.002904069767446,62.345930232558146,77.00290116279069,47.71220930232558,344,Champion III,orange,40.18895348837209,46.03197674418604,4151,2977,1174,766,10,814,398,416,215,98.19,756.07904,714,37,103,4,36,78.31395348837209,33.76744186046511,33.03488372093023,48.447674418604656,22.39244186046512,22.72093023255814,2,4,1,3,1173,50.0,8,5,1,2,134,83.1453488372093,102.53198255813953,11.366279069767442,84.35465116279069,4.0726744186046515,91.36627906976744,23.738372093023255,976465,153.375,128.71221511627905,96.52325581395348,44.877906976744185,61.802325581395344,69.54069767441861,39.927325581395344,False,0.0,EU
blue,24.746666666666663,52.666666666666664,858,602,256,119,24,221,185,36,84,89.4,777.64355,721,7,25,2,4,65.09333333333333,67.02666666666667,8.133333333333333,30.133333333333333,11.413333333333334,31.706665333333333,0,0,3,1,121,0.0,1,4,0,0,21,66.86666666666666,94.94666666666666,10.453333333333333,91.36000533333333,2.839999866666667,101.63999466666667,28.253333333333337,188290,126.86666666666669,148.14666666666668,104.84,69.90666666666667,60.18666666666667,48.61333333333334,31.733333333333334,75,Grand Champion III,orange,19.506666666666668,29.92,923,686,237,193,112,136,62,74,112,108.97,836.5559,660,10,23,2,8,63.85333333333333,44.693333333333335,10.626667066666666,69.52000000000001,15.68,39.12,2,3,0,1,570,75.0,4,1,0,0,22,72.60000000000001,100.97332800000001,9.84,89.15999333333335,3.2,87.49333333333334,39.86666666666667,203870,173.30667999999997,128.14666666666668,90.22666666666666,26.65333333333333,62.693329333333324,71.81333333333333,47.040000000000006,False,0.0,USE
blue,39.525083612040135,40.03344481605352,3129,2225,904,201,68,376,131,245,152,97.149994,660.4053,665,25,79,2,21,66.87290969899665,44.86287625418059,29.170568561872912,49.55183946488294,10.8561872909699,27.906354515050168,3,4,1,3,1192,40.0,10,5,0,2,77,78.83946822742475,110.33110367892975,10.070233779264214,77.56521739130434,3.3612040133779266,101.81605351170569,17.314381270903013,807295,155.12040133779263,120.75585284280936,84.67223411371238,42.8494983277592,75.37123745819399,77.21404682274247,37.92642140468227,299,Champion III,orange,37.113712374581944,52.197324414715716,4678,3384,1294,467,99,1187,853,334,697,97.05,987.3364,976,40,115,10,29,74.51170568561872,42.90635785953177,30.461538461538463,44.371237458193974,15.197324414715718,34.725752508361204,0,1,4,5,768,20.0,5,10,2,0,88,74.35785953177258,105.150508361204,9.88628795986622,84.27090301003345,3.1538461538461537,81.7056822742475,43.24414715719064,889165,143.38127090301003,135.9933110367893,97.17391304347827,55.92642140468227,65.27759197324416,63.314381270903006,36.85953511705686,False,0.0,EU
blue,33.101960784313725,48.00000000000001,2992,2331,661,280,14,554,485,69,153,93.28,747.0973,755,27,59,5,6,65.72549019607843,33.38823529411765,41.08235294117647,46.97254901960785,19.3921568627451,21.149019607843137,1,1,4,2,501,25.0,4,6,1,3,109,77.87843137254902,98.86666666666667,16.890196078431373,80.67058431372548,3.831372549019608,91.57646666666666,26.972549019607843,708744,132.37254901960785,139.26274509803923,108.50588235294119,64.05882352941175,57.168627450980395,57.168627450980395,30.75294117647059,255,Champion II,orange,37.101960784313725,42.93333333333334,3679,2857,822,667,124,1058,788,270,604,105.68,918.64,914,35,73,9,24,62.42745098039215,34.733333333333334,31.12156862745098,61.88627450980392,18.0,28.82745098039216,3,4,1,2,1001,66.666664,6,4,3,1,60,90.75294509803922,106.19214901960785,10.784313725490197,81.83921568627451,3.1215686274509804,81.60392156862746,26.458823529411763,745005,142.31764705882355,111.3019607843137,81.17254901960784,56.50196078431373,61.207843137254905,87.51372549019608,56.4392156862745,False,0.0,EU
blue,38.7820895522388,47.322388059701495,4177,2693,1484,518,41,796,273,523,627,108.3,775.8893,765,33,137,3,48,46.91343283582089,49.6149223880597,44.44776119402985,50.379101492537316,12.635820895522388,8.659700895522388,0,1,2,3,633,12.5,8,6,1,0,201,77.80298507462686,123.60895522388059,11.307461791044778,64.69850447761193,6.540298507462687,98.05970149253731,23.752238805970148,945436,159.2358208955224,128.70446865671641,96.6268656716418,40.38208955223881,66.18507462686567,70.91044776119404,36.80597014925373,335,Champion II,orange,42.58507462686567,48.059701492537314,4910,4046,864,392,34,474,165,309,677,104.36,912.046,897,44,78,2,26,65.8716447761194,38.14925373134328,36.08656716417911,53.87462985074627,23.2,30.55820746268657,0,2,1,6,1058,33.333332,6,8,0,1,80,78.3313432835821,99.93432835820894,11.238805970149253,87.72537313432835,2.4865671641791045,83.42686567164179,37.14029850746269,1007494,151.75223880597017,121.88358208955223,95.24776119402985,47.146268656716416,55.8865671641791,77.01492537313432,47.76119402985074,False,0.0,USC
blue,46.125693160813306,44.15341959334565,6596,4943,1653,1118,139,1318,785,533,712,116.16,764.85706,725,63,155,10,48,43.12569316081331,43.01294085027727,41.50277264325323,66.69686136783733,30.811460258780038,14.390018484288353,0,3,4,5,1368,25.0,12,12,4,0,87,79.28650646950092,121.47135489833643,4.787431053604436,73.50092421441774,2.0591495378927913,105.6561922365989,14.813308687615526,1444966,149.43807024029576,120.7818853974122,85.53789279112753,50.31792975970426,66.88909426987061,78.97597042513863,47.32902033271719,541,Diamond III,orange,32.34935304990758,49.25138632162662,6067,4114,1953,1046,65,681,265,416,556,103.29,703.5155,684,51,167,3,38,51.95564140480591,46.504621072088725,28.42883548983364,59.93715341959335,28.57855822550832,18.683918669131238,2,4,3,6,1575,33.333332,12,12,0,4,104,61.93530499075786,128.7430683918669,2.343807763401109,65.81145656192237,2.456562107208873,122.38817005545286,12.57486136783734,1291630,154.16821626617377,144.358595194085,112.19593345656193,42.73197781885398,59.75231053604436,52.539741219963034,24.950092421441774,True,168.0,EU
blue,32.60742705570292,34.35278514588859,5115,3710,1405,756,87,882,321,561,507,110.33,875.5314,803,45,129,4,50,55.53846153846153,40.925732095490716,34.51724137931034,62.29442970822281,21.228116710875334,18.713526525198937,4,8,1,3,1682,66.666664,12,4,1,1,76,94.0769177718833,104.973474801061,7.734748010610079,86.18567108753315,2.681697877984085,72.35809018567639,32.45888594164457,1132340,158.0000079575597,116.77984084880637,77.80106100795756,40.89389920424403,73.71352785145888,82.11140583554378,47.37931034482759,377,Champion III,orange,36.803713527851464,54.06896551724139,4469,3291,1178,1162,107,479,217,262,405,106.39,764.95593,653,44,107,3,24,54.48806366047745,35.73209283819629,44.22546684350132,56.70026790450928,30.53846286472148,26.692309018567638,0,1,8,4,713,25.0,4,12,1,1,57,74.79575066312998,123.49867374005304,5.875331564986737,68.98143236074272,2.5994694960212206,102.97612732095492,20.580901856763926,1004477,142.04774535809017,149.46949602122015,113.6790450928382,56.30769230769231,59.090183023872676,48.88593899204244,25.588859416445626,False,0.0,USE
blue,31.65566037735849,35.47169811320755,2752,1910,842,209,90,585,420,165,477,94.11,851.2218,801,21,67,5,15,61.02830188679245,39.363207547169814,32.59905660377358,56.69811320754717,21.849056603773583,24.976413679245287,1,4,1,4,916,57.142857,7,5,0,1,49,67.52358490566039,116.09905660377358,6.877358490566038,74.34905660377359,2.764150943396227,100.49057075471697,29.31132075471698,550498,151.4669811320755,119.98113207547169,87.33490566037736,45.86320566037736,56.132075471698116,77.34906132075471,53.863207547169814,212,Champion II,orange,23.599056603773587,52.39622641509434,2829,2157,672,210,8,670,473,197,424,96.66,875.0387,812,25,60,6,18,57.24056603773585,44.66037735849057,37.34905660377359,46.320754716981135,17.207547169811317,17.433962264150942,0,1,4,2,409,20.0,5,7,1,0,62,72.76415566037736,110.64150943396227,4.372641509433962,84.47641509433963,3.056603773584906,103.32547169811322,23.41037594339623,538252,139.66038679245284,130.6556603773585,99.7452783018868,59.839622641509436,59.820750000000004,68.83962264150944,39.929242452830195,False,0.0,USE
blue,35.92487046632124,41.90155440414508,4504,3011,1493,639,106,1201,654,547,406,107.32,746.0248,723,40,135,9,50,42.29274611398964,44.66062176165803,42.78497409326425,51.22279792746114,25.17098445595855,15.904145077720209,2,4,3,3,1131,40.0,10,8,1,5,99,80.31865284974093,121.557,5.476683937823834,68.19948186528497,3.8937826424870465,96.48186010362694,18.432642487046632,1030919,152.30829792746115,123.1010310880829,92.85233160621762,42.92487046632124,60.60880829015544,72.1321243523316,41.772018134715026,386,Champion II,orange,35.883419689119165,48.826424870466326,5854,4905,949,735,75,1080,824,256,998,98.99,969.6334,951,57,87,9,23,62.97150259067358,43.01036269430052,35.11139896373057,50.155440414507765,22.937823834196895,17.29533549222798,3,3,4,6,1281,37.5,8,10,5,1,94,74.59067357512954,113.91709067357512,11.238341191709846,73.29016062176166,3.2487046632124352,88.09844559585493,35.75647668393783,1101316,148.6139896373057,131.94559585492226,102.60880829015544,49.83160621761658,56.78497409326425,66.49740932642487,39.049222797927456,True,17.0,USE
blue,38.86647727272727,39.678977272727266,5215,4161,1054,1068,128,1480,1082,398,369,112.59,927.1935,847,52,96,12,37,50.39204545454545,39.539772727272734,44.20454545454545,60.13352272727273,25.58238636363636,16.238636363636363,3,3,1,3,1102,27.272728,11,4,0,2,144,85.37499999999999,112.55397727272727,9.30681875,76.0965909090909,5.221590909090909,84.4090909090909,28.178977272727273,1032460,151.3693039772727,116.57954545454545,84.4971590909091,46.590909090909086,64.06818181818183,81.38068181818181,49.39772727272727,352,Champion III,orange,41.64488636363636,54.62784090909091,4161,2713,1448,918,73,836,304,532,536,105.350006,739.7991,706,38,132,4,46,57.747156249999996,39.72443181818182,34.53977272727273,65.20170738636364,24.980113636363637,18.72727272727273,1,1,3,6,936,25.0,4,11,2,0,127,76.83806818181819,115.7443125,6.406250000000001,77.94886363636363,4.161931818181818,97.27840340909091,25.982954545454547,998976,140.92613636363635,137.20454545454547,101.79830113636363,59.16761079545455,61.08806818181818,62.88920454545455,37.21306534090909,False,0.0,EU
blue,41.64213197969543,42.380710659898476,5234,4224,1010,684,145,897,554,343,657,99.36,860.5486,812,49,91,7,29,59.576142131979694,44.17766497461929,34.01522588832487,50.708124365482234,16.192893401015226,24.8248730964467,3,5,4,2,1387,41.666668,12,6,0,3,139,78.31980203045686,114.48477157360406,7.951776649746193,75.08376142131979,3.875634517766497,94.81218274111676,24.385786802030456,1061131,148.92131979695432,129.2081269035533,102.4974695431472,48.59898730964467,54.421319796954315,68.31218274111674,40.60152284263959,394,Champion I,orange,27.464467005076145,46.09137055837563,5346,4188,1158,1041,180,1044,598,446,1018,103.32,878.9631,816,52,106,8,38,53.738581218274106,44.19289340101523,42.76903553299492,46.88578680203045,25.629440609137056,15.979695431472082,3,4,5,4,1239,66.666664,6,12,3,0,74,82.86802030456852,116.58375634517766,5.129441624365483,77.91878172588832,2.812182741116751,87.66243654822334,29.098983248730963,1114733,141.30964467005077,124.62690355329948,95.83249238578681,58.322337563451775,57.31472081218274,75.00761421319795,46.484771573604064,False,0.0,USE
blue,47.4025974025974,37.125541125541126,3030,2095,935,547,142,861,446,415,217,104.6,818.69763,775,26,88,6,37,50.80952380952382,45.65367965367965,43.62770562770562,55.25541125541126,34.25974025974026,21.467532467532468,1,3,0,4,1009,37.5,8,4,1,0,93,88.45021645021644,106.36363636363635,12.207791774891774,81.28571428571429,3.6883114718614727,83.61904761904762,27.79653679653679,693618,151.12553246753245,102.98701298701299,69.85714285714286,48.73593073593073,69.95238095238095,96.87445887445888,60.060601731601736,231,Champion II,orange,37.558441558441565,57.151515151515156,3324,2644,680,793,41,981,757,224,563,103.84,898.1356,877,34,63,8,20,57.96969696969697,49.25541125541126,35.45454545454545,51.86580086580087,22.064935064935064,17.852813852813853,0,0,3,4,520,0.0,4,8,0,1,88,82.54112554112554,117.22510822510823,10.74025974025974,69.91775324675325,3.956709956709957,76.03030303030303,39.307359307359306,703420,136.03029437229438,135.77922943722942,109.85713852813852,61.852813852813846,50.212123376623374,62.10389177489177,37.81385281385281,False,0.0,USE
blue,42.294964028776974,45.80335731414868,5461,4050,1411,715,36,1078,570,508,1158,95.58,820.13416,852,47,127,6,46,74.65227817745803,39.12709832134292,26.86570743405276,46.7961654676259,20.323741007194247,28.00959232613909,1,2,3,6,1159,20.0,10,10,3,3,92,73.29976019184653,108.38129496402877,14.378896882494004,74.22542446043165,2.772182014388489,93.47242206235012,30.21103021582734,1169924,149.29736211031178,128.61870503597123,92.04076738609113,47.68824940047962,66.02398081534771,68.36930455635493,38.91846522781775,417,Grand Champion I,orange,40.42925659472422,48.15827338129496,5456,4082,1374,973,165,864,441,423,747,101.95,819.3833,811,52,120,6,37,56.51798561151079,43.05755395683454,34.618705035971225,57.94964028776979,26.294962589928062,26.41966426858513,2,3,2,6,1242,30.0,10,10,3,3,176,73.36211031175061,105.99760191846524,11.326139088729017,79.30695443645084,4.458033573141487,92.67626378896882,30.589928057553955,1187051,149.41725419664266,125.6714628297362,88.49160671462829,47.20863309352518,67.51079616306954,70.9568345323741,40.62589928057554,True,67.0,USE
blue,39.20224719101124,54.39606741573034,5059,3479,1580,537,76,1134,822,312,586,88.43,895.45105,850,40,134,9,27,70.5252808988764,47.12078651685393,36.07865168539326,39.51123595505618,20.435393258426966,24.393258426966295,2,2,3,5,1014,33.333332,6,8,2,2,123,79.5505617977528,111.85674719101124,7.806179775280898,78.84269662921348,3.3370786516853936,95.54494382022472,23.40730337078652,981208,141.83426966292134,139.08146067415728,101.21067415730339,56.668536516853926,66.25842696629213,59.39325842696629,31.033706741573035,356,Grand Champion I,orange,37.57865168539326,38.668539325842694,4535,3500,1035,769,283,1211,841,370,355,106.99,802.70215,726,43,94,11,33,55.22752808988764,41.81460674157304,34.325842696629216,63.033707865168545,28.76123595505618,23.14325842696629,2,3,2,4,1124,37.5,8,6,2,2,59,82.04775280898876,105.98876404494382,7.6966292134831455,85.48314606741573,2.5,91.42696067415731,25.69662808988764,1013682,155.06179775280899,113.3932584269663,77.69662921348315,44.109550561797754,66.23314887640448,85.77808988764045,55.23876404494382,False,0.0,EU
